,product_spu_name,product_picture,property
185,金典年货节纯牛奶（高端畅饮）250mL*10/提,https://p1.meituan.net/xianfu/56ded176f02078091c8b42efd552a43b131894.png,箱装
186,伊利 金典纯牛奶清真 250ml/盒,https://p1.meituan.net/xianfu/1f92db18f80a826d18767de27b563f0e80081.png,盒装
187,澳牧全脂纯牛奶250mlX10/提,http://p0.meituan.net/xianfu/49c4c948c8b510d011c73e19744790e780863.jpg,箱装
188,亚可多吉 牦牛纯牛奶  200ml*10/箱,http://p1.meituan.net/waimaidpoipicmining/05ed25665b92e4acf45a65df6e8da280235089.jpg,箱装
189,欧亚250g清真有机纯牛奶,http://p1.meituan.net/scproduct/25806435dc495629b63185945c9cac55273450.jpg,盒装
190,【年货节】蒙牛 圣牧挚醇高端有机纯牛奶 250ml*12盒/箱,http://p0.meituan.net/xianfu/f4e799e162cea3d014cf82304d34f9a5267485.jpg,箱装
191,科迪 纯牛奶 180ml/瓶,http://p0.meituan.net/sgopen/ae584b9625f360792136f0bb7884f5a49014.jpg,瓶装
192,特仑苏 有机纯牛奶饮料 250ml/盒,http://p1.meituan.net/wmproduct/1085be47cc6a3b242f373689d44ed17744734.jpg,盒装
193,伊利 纸盒纯牛奶 250mL*16,https://p0.meituan.net/xianfu/194f8497672b3b5d1b51cac2375b45ad124737.png,箱装
194,年货节蒙牛 纯牛奶 240ml/袋“礼盒”,http://p1.meituan.net/shangchao/bf5b9f2cc8c846c59f8d61514e0ecbb8.jpg,礼盒装
195,伊利纯牛奶250MLX16盒/箱,http://p1.meituan.net/wmproduct/eae66679f04e66edd77806956d770d0e86726.jpg,箱装
196,伊利 QQ星A2B纯牛奶 195ml*12/提,http://p1.meituan.net/xianfu/d44f0c13f1542196be02587c0559bc9982737.jpg,箱装
197,澳牛高钙纯牛奶250ml*24,http://p0.meituan.net/sgopen/59ecf1e6a0965fd4270967a43923f1ba76872.jpg,箱装
198,雪兰纯牛奶 500g/袋,http://p0.meituan.net/wmproduct/52588739055452024934b963892163ab441528.jpg,袋装
199,培根 约1kg1/袋,http://p0.meituan.net/wmproduct/732f3b35ed457ee556ef4bb4f0e29fe2126173.jpg,袋装
200,绿林贝超高温灭菌全脂牛奶1L,http://p1.meituan.net/xianfu/e382c95be880a2e8bc9ae8082022a620647805.jpg,盒装
201,完达山高钙牛奶250ml*10瓶/箱,http://p1.meituan.net/waimaidpoipicmining/7b6fa9d5a602cb42627afcb05f8d9c48888253.jpg,箱装
202,蒙牛特仑苏纯牛奶 250ml*12包,http://p0.meituan.net/scproduct/bd51770a63da8a77154f0c5e855b1428197777.png,箱装
203,蒙牛   脱脂纯牛奶   250ml,http://p0.meituan.net/wmproduct/7c95c9f789c2d5458ac24c98f0221eb3122296.jpg,盒装
204,中秋礼品礼盒伊利 金典有机奶 250ml*12盒/箱,http://p0.meituan.net/xianfu/c8fb717670192f18f757756ebcff6e7b185772.jpg,礼盒装
205,伊利金典有机纯牛奶高端畅饮型250ml*10/箱,http://p0.meituan.net/xianfu/3696a483d26c9f7a8b3fb8d3738d02ef58711.jpg,箱装
206,伊利纯牛奶无菌砖250ml24盒,http://p0.meituan.net/xianfu/8cddc76371ef9ed628114244aa71702d206079.jpg,箱装
207,年货节蒙牛精选牧场纯牛奶礼盒250ml*10盒,http://p0.meituan.net/waimaidpoipicmining/527357aee513bf1600013cc1427ff57b1682190.jpg,礼盒装
208,九牛 纯牛奶 1L/瓶,http://p1.meituan.net/xianfuwm/c5938be40bb6545e437cd407624926ec77385.jpg,瓶装
209,广泽百利包麦香牛奶饮料150ml,http://p0.meituan.net/xianfu/7d6918d4e7b901c1152cde4a1281e38c621071.jpg,袋装
210,伊利利乐枕纯牛奶240ml*16/件,http://p0.meituan.net/sgopen/071c8ec305f5d032ba36ce4250756aca22313.jpg,箱装
211,好时草莓味夹心饼干112g,http://p0.meituan.net/xianfu/b5a5e1b90d4b494dfb69ac00842c5f1356605.jpg,袋装
212,伊利 金典纯牛奶 250mL*12盒,https://p0.meituan.net/xianfu/b0e9d3c8a27bc7dd575d68e8cdfca5ab168955.png,箱装
213,辉山 杰茜纯牛奶250ml*12盒/箱,http://p0.meituan.net/waimaidpoipicmining/126afe3b185b15f6d63c4e6a27c740a1949639.jpg,箱装
214,三元 牛奶 纯牛奶 脱脂牛奶 0脂肪 【200ml】/盒,http://p0.meituan.net/wmproduct/f5ef82dc321c7ef51c1efa333538b8fb115803.jpg,盒装
215,新希望 邓川纯牛奶 250ml*24瓶/箱,http://p1.meituan.net/waimaidpoipicmining/c073f4306b38af488df63f4069781358181873.jpg,箱装
216,澳大利亚德运全脂牛奶1L,http://p1.meituan.net/wmproductdwm/f9bb991badf219c1f71810b60fc17f20258230.jpg,盒装
217,【年货节】 兰雀纯牛奶高钙脱脂1L,http://p1.meituan.net/wmproduct/a1a0ff96136ce89a0907b11a0316ba8272436.jpg,盒装
218,光明 优加纯牛奶 200ml/盒,http://p1.meituan.net/xianfudwm/627d80c07f721dadf769c89568fadcf865131.jpg,盒装
219,纽仕兰250ml*10蛋白质4.0g全脂牛奶进口,http://p0.meituan.net/sgopen/30b4d9faf50d85536d31b642d793bbbc74111.png,箱装
220,1000ml蒙牛纯牛奶,http://p0.meituan.net/xianfu/fef11547e206f4c5c051bac05a9e760d736247.jpg,盒装
221,【整箱特惠】特仑苏 纯牛奶苗条装 250ml*12盒/箱,https://p0.meituan.net/xianfu/67e947afb8dda8615e11541f8532ab50145775.png,箱装
222,归一 有机酸牛奶 250ml/盒,http://p0.meituan.net/xianfu/855a02f1dc51dc099897367b9addd59f164374.jpg,盒装
223,伊利 利乐包纯牛奶250ml,https://p0.meituan.net/xianfu/c066b730a16329abf9d0c7f48a56c19d229009.png,盒装
224,200ml光明牌优+钻石装纯牛奶,http://p1.meituan.net/xianfu/416ed3e733981372e9b52254022cddbf88424.jpg,盒装
225,蒙牛 特仑苏纯牛奶 250ml/盒 本产品以1盒为单位,http://p0.meituan.net/xianfu/41eb33cdfd6efc740a37672b098a15fe355661.jpg,盒装
226,特仑苏有机纯牛奶250ml*10瓶,http://p1.meituan.net/xianfu/219002ac7eae4028fa8aacb3588c5884366948.jpg,箱装
227,小西牛 青海纯牛奶补钙营养新鲜牛奶高原奶 243ml/瓶,http://p1.meituan.net/xianfu/bb6d104756ba974baebaf7c452a3bf4c33665.jpg,瓶装
228,进口牛奶牧牌MUH甘蒂牧场全脂纯牛奶整箱200ml*24盒,http://p0.meituan.net/wmproduct/503b813a73b3a6cf67d179e1644c940a75238.jpg,箱装
229,新希望 雪兰利乐装 200gx16盒/箱,http://p0.meituan.net/waimaidpoipicmining/419d22d48b7199b492a628f38c69a24e269924.jpg,箱装
230,认养新疆牧场纯牛乳200ml*12盒,http://p1.meituan.net/xianfu/5d3bd21b66fb9600e032c5dc84d31f5e70706.jpg,箱装
231,海河特优纯牛奶220ml*16袋/箱,http://p0.meituan.net/wmproduct/cb71b5035b20e782896f61528158d568126895.jpg,箱装
232,蒙牛 特仑苏 纯牛奶 250ml*12瓶,http://p0.meituan.net/xianfu/1514744a555897f5173758caad4eb4a3548147.jpg,箱装
233,蒙牛特仑苏纯牛奶利乐梦幻盖250ml*10一箱,https://p0.meituan.net/xianfu/12c6485b5fde134941f9d99a4214f2f3295540.png,箱装
234,X18 蒙牛 纯牛奶 生牛乳原料健康牛奶 250ml/盒,http://p0.meituan.net/xianfu/b67ad857085d28162ca82e5a4a6c0b7d344566.jpg,盒装
235,蒙牛纯牛奶 250mL,http://p1.meituan.net/wmproductdwm/5ee3077ff7e2d6ce7a3e825f1b5d14ea195664.jpg,盒装
236,（3.67元一盒）伊利 高钙低脂奶 250ml*24盒/箱,https://p0.meituan.net/xianfu/8e7d588548911588d5c86f7bc3da1e4a208824.jpg,箱装
237,澳牛纯牛奶250ml*24盒/箱 是24盒装！！,http://p0.meituan.net/wmproduct/673b762f51f937e802c6ff67ebcdc00635804.jpg,箱装
238,认养一头牛 纯牛奶(条码310394)250ml*12盒/箱,http://p0.meituan.net/xianfu/1b454eaa10a6276c8b654ceae65a16dd567247.jpg,箱装
239,伊利 金典低脂纯牛奶1月产 250mL,http://p1.meituan.net/xianfu/1b84800ee34b4cd4ea9ce166ae4ff7ff194215.jpg,盒装
240,兰雀唯鲜高钙纯牛奶200ml*10,http://p0.meituan.net/xianfu/7d6392626f44797d2477b0df508a6183340785.png,箱装
241,兰特低脂牛奶1L,http://p1.meituan.net/wmproduct/e4289a910b81c8f8abf88ffc9f33dde9102422.jpg,盒装
242,伊利 营养牛奶 高钙奶250ml/盒,http://p0.meituan.net/xianfu/eeb94a951902e5496d911969a90386c9154928.jpg,盒装
243,伊利纯牛奶.250ml,http://p1.meituan.net/wmproduct/e425e1179ff4d70be025cfdaf5f2228758394.jpg,盒装
244,蒙牛 特仑苏有机纯牛奶(梦幻盖) 250ml/盒,https://p0.meituan.net/xianfu/dfbbf8c5a935a9f0a34a55fb4e8ed22d113257.png,盒装
245,蒙牛 （伊利）纯牛奶 袋,http://p1.meituan.net/shangchao/bf5b9f2cc8c846c59f8d61514e0ecbb8.jpg,袋装
246,蒙牛 脱脂纯牛奶250ml×24盒/箱,http://p0.meituan.net/wmproduct/277b01d95d38e30f1ff6102b7ba505e471578.jpg,箱装
247,蒙牛【纯牛奶】250ml/盒,http://p0.meituan.net/xianfu/b67ad857085d28162ca82e5a4a6c0b7d344566.jpg,盒装
248,【年货节】伊利 纯牛奶 250ml*20盒/箱,http://p1.meituan.net/shangchao/d30d7c1a2a574fce8c2e1e9482bf9ee0.jpg,箱装
249,伊利 低温透明袋纯牛奶 小白袋 180ml/袋,http://p0.meituan.net/xianfu/678823336b5894eb55f0ee2bc08172fd92599.jpg,袋装
250,君乐宝利乐枕纯牛奶227毫升×16袋,http://p0.meituan.net/wmproduct/d453f8943be96f950ed80560250f370688488.jpg,箱装
251,亚米 全脂牛奶 250ml*6盒/件,http://p1.meituan.net/xianfu/8428837605aa9226619a2713d46260ff199486.jpg,盒装
252,三元 小方白全脂纯牛奶 200ml/盒,http://p1.meituan.net/wmproduct/be6ff9ee0a9bbe89b578487894cb339256120.jpg,盒装
253,皇氏一只水牛纯牛奶200ml*10/件,http://p0.meituan.net/xianfu/80c8aba67ba134d64940421c45893e1b360980.png,箱装
254,伊利纯牛奶180ml（袋装）,http://p1.meituan.net/xianfu/789ac3acd0ae3e8ecb9a780623b625ad795639.png,袋装
255,科迪纯牛奶200mL/盒,http://p0.meituan.net/wmproduct/6f9f0cb9fbec7a0acd010cbe7949c5fd95652.jpg,盒装
256,金典 纯牛奶 250毫升,http://p1.meituan.net/wmproduct/f0b68704b2d8cb5c4ee62ff329299e5945302.jpg,盒装
257,蒙牛 臻享香浓纯牛奶  250ml/盒,https://p0.meituan.net/xianfu/d68fbce27739b35f7ac22d754a3970d7322335.png,盒装
258,（德国原装进口）德亚 全脂牛奶 1L/盒,http://p0.meituan.net/shangchao/62ec1e7e09254fa6a459eecb19e52ba5.jpg,盒装
259,蒙牛 利乐枕纯牛奶 240ml/袋年货节礼盒,https://p0.meituan.net/xianfu/1be7fbc6f3bf4f9548cbb6dd9e5d6d8f787969.jpg,礼盒装
260,德亚低脂牛奶200ml 瓶,http://p0.meituan.net/scproduct/2cd028f60c2f388b3f1b53acdd9453d587507.jpg,瓶装
261,认养一头牛 纯牛奶 250ml/箱,http://p0.meituan.net/xianfu/0c18481c6fd9209088c14f284fb817a6136102.jpg,箱装
262,年货节  蒙牛 脱脂纯牛奶 250ml*24盒/箱,http://p0.meituan.net/xianfu/5bafd51204d3952ddb5d09358afddc08796300.jpg,箱装
263,蒙牛 特仑苏 纯牛奶 年货送礼必备 250ml*12 礼盒装,http://p1.meituan.net/wmproduct/75494c0f0753f5e8ae5b7092ade0be9b306407.jpg,礼盒装
264,蒙牛脱脂纯牛奶零脂肪饮料牛奶浓纯营养早餐奶补钙250ml/盒,http://p0.meituan.net/wmproduct/6dd3f00a158638d26a672148babfffda328399.jpg,盒装
265,德亚 脱脂牛奶200ml*12/盒,https://p0.meituan.net/xianfu/132b5555e00da5b25e87a34dabf2e192131397.jpg,箱装
266,三元 特品纯牛奶 250ml/盒,http://p1.meituan.net/shangchao/ee28a5b640804a8a9fa24ede533cf25e.jpg,盒装
267,中国伊利 纯牛奶 250ml*24盒/箱,http://p1.meituan.net/shangchao/d30d7c1a2a574fce8c2e1e9482bf9ee0.jpg,箱装
268,年货节伊利 透明袋纯牛奶 180ml*16袋/箱,http://p0.meituan.net/xianfu/3c69254c1a24b7b88bd5428124f9f97e90090.jpg,箱装
269,伊利高钙低脂奶 250ml/盒 高钙低脂纯牛奶,http://p1.meituan.net/xianfu/829f43365f53cf067ec1335b9a44b459155374.jpg,盒装
270,伊利臻浓牛奶 250ml*16盒/箱（临期特价）,http://p0.meituan.net/sgopen/793d3dcff89edb50c261c16c3e2aa75b202806.jpg,箱装
271,中国 伊利纯牛奶 纯牛奶 250,http://p1.meituan.net/xianfu/a9b4c45ac6f7fdbfc750d809cc87499e242813.jpg,箱装
272,【年货节】特仑苏 纯牛奶 250ml*12盒/箱纯牛奶礼盒,http://p0.meituan.net/xianfu/c41b46d77c3004a3fbe0cdf8933c8374130788.jpg,礼盒装
273,伊利 脱脂牛奶脱脂纯牛奶 250mL/盒,http://p0.meituan.net/xianfu/96ee4a97fbac4e349dafbea8236513a7158965.jpg,盒装
274,三元极致A2β酪蛋白纯牛奶精巧装200ml*10,http://p0.meituan.net/xianfu/7b2a71251cf62eb459c7a0667c9bcd0d180609.jpg,箱装
275,波兰进口 妙可维 全脂牛奶 250ml*12盒/箱,http://p0.meituan.net/xianfu/3e1decd6c2815a5538912678c566469a321526.jpg,箱装
276,【伊利】金典纯奶 250mL*12瓶/箱,https://p0.meituan.net/xianfu/b0e9d3c8a27bc7dd575d68e8cdfca5ab168955.png,箱装
277,舒赋力,http://p0.meituan.net/waimaidpoipicmining/6cb452adab63033037bff5667d967227180507.jpg,罐装
278,安佳脱脂纯牛奶 250ml/瓶,http://p0.meituan.net/wmproduct/eb13ead23fd58957ce23b1950a05be5232019.jpg,瓶装
279,天香 纯牛奶 250ml/盒,http://p0.meituan.net/xianfu/2cec9263e6923b365ad4dac73624fbe1123795.jpg,盒装
280,乍甸 纯牛奶200克*12/箱,http://p1.meituan.net/waimaidpoipicmining/56c6b500533b41a1824451a356ca2bcc128097.jpg,箱装
281,进口普罗旺斯全脂纯牛奶1L,http://p1.meituan.net/wmproductdwm/6f7d7eee6b95ac1c993ae4ff8776a0ef136425.jpg,盒装
282,金典全脂牛奶纯牛奶,http://p0.meituan.net/xianfu/240f319a15cfeb3081fb4b321ef5511938631.jpg,盒装
283,蒙牛纯牛奶整箱250ml*24,http://p0.meituan.net/sgopen/999fc4a49940d3e696c0df0e9ab4519f452949.png,箱装
284,（澳大利亚）德运 脱脂纯牛奶 1L/盒,http://p0.meituan.net/wmproduct/680179c16954b745c257d28468d2b33e209192.jpg,盒装
285,风行纯牛奶 200ml*6/组,http://p0.meituan.net/scproduct/43d3b85363847c3c1ea2bbda127b638679659.jpg,连包装
286,纯牛奶伊利 金典纯牛奶 250ml/盒,http://p0.meituan.net/xianfu/8130920f7ca56fe871075278eb6d183e178659.jpg,盒装
287,澜黛 全脂纯牛奶 1l/盒,http://p1.meituan.net/xianfu/44f3448fc6bc71c14aa8a1a2e7151c4c421088.png,盒装
288,德国原装进口德亚低脂高钙纯牛奶200ml*6瓶／组早餐奶优质乳蛋白,http://p0.meituan.net/wmproduct/426fc1603fa37c4c8b9ff130795e583a80979.jpg,连包装
289,蒙牛特仑苏有机梦幻盖纯牛奶 250ml*10盒/箱,http://p0.meituan.net/scproduct/79312a333673265ae7dcae4a672444c141977.jpg,箱装
290,淘大黄豆酱油550ml,http://p0.meituan.net/xianfu/98094b0a20797cc118c642bcb148923577518.jpg,瓶装
291,欧德福 全脂纯牛奶 200ml/盒,http://p1.meituan.net/waimaidpoipicmining/956515651dbc70a1f4a9274e78d4b0c7112283.jpg,盒装
292,伊利纯牛奶250ml/盒健康营养儿童宝宝学生早餐无菌砖纯奶,http://p1.meituan.net/xianfu/9c345b42e536de8a315fe1ff0a4b3e62208584.jpg,盒装
293,（临期处理生产日期10.22日）三元小方白纯牛奶200mL,http://p0.meituan.net/wmproduct/9cc55515dbcfb8ab3aded2f4982f803564612.jpg,盒装
294,蒙牛 精选牧场纯牛奶 250ml*12盒/箱,https://p1.meituan.net/xianfu/f218a203d6a00d4254fa7817fc0b4e83411190.png,箱装
295,小西牛 高原纯牛奶 243ml/瓶,http://p0.meituan.net/xianfu/fb2fe42092cde2069ce19d937736c25544395.jpg,瓶装
296,韩国 延世纯牛奶190ml,http://p0.meituan.net/wmproduct/425eae7303419425e9b7991d290f953870246.jpg,盒装
297,伊利 无菌年货节枕纯牛奶礼盒 240ml*16袋/箱 240ml*16,http://p0.meituan.net/xianfu/258c2a3005bf7255704d9bb63d189cfd140104.jpg,礼盒装
298,蒙牛 特仑苏低脂牛奶苗条装 250ml*12/提,http://p0.meituan.net/xianfu/ff94ca105d1cb5ce217a7f9fc11301bc58543.jpg,箱装
299,伊利脱脂纯牛奶盒装250ml/盒,http://p0.meituan.net/xianfu/d5eddf7dc3e88e7a58aa8ad5cdadf33527005.jpg,盒装
300,瑞缘 纯牛奶 250ml/盒,http://p0.meituan.net/xianfu/4c8a10b183841ef7a52c350498f3b412121584.jpg,盒装
301,俄罗斯 祖母纯牛奶 200ml,http://p0.meituan.net/wmproduct/78b9e119f06e445e75cbf79487012dc3165696.jpg,盒装
302,伊利 盒装纯牛奶 250ml,http://p1.meituan.net/xianfu/0f33f6a4430183c61272d9a736bb9763363855.jpg,盒装
303,伊利金典限定进口娟姗牛牛奶250ml*12/提,http://p0.meituan.net/sgopen/ff5ebf8c5bc4a11c889b856874705979183191.png,箱装
304,大白兔奶茶,http://p1.meituan.net/wmproduct/755b69b498acf6c5044e992ebbc3e93664355.jpg,杯装
305,特仑苏 梦幻盖高钙全脂纯牛奶 250ml*10盒/箱,http://p1.meituan.net/xianfu/1dd6fd399fe8b06e8f511a6d9e40c34a42306.jpg,箱装
306,年货节伊利 纯牛奶早餐牛奶 250ml*16盒/箱,http://p0.meituan.net/xianfu/c7e52522ef07595b48ddbc7a57994d25233084.jpg,箱装
307,三元绿荷牧场纯牛奶250ml*12/提,http://p1.meituan.net/xianfu/c52225023f1b4ca7f6da30e35b3eaa0448983.jpg,箱装
308,旺仔特浓牛奶小馒头60g,http://p0.meituan.net/shangchao/00782ae301214a9795e161efc6a1703e.jpg,盒装
309,青藏祁连牦牛奶250ml,http://p0.meituan.net/sgopen/ceac87962000d42b038f646b1d133e3b202339.jpg,盒装
310,蒙牛特仑苏纯牛奶利乐梦幻盖250ml*10礼盒,https://p0.meituan.net/xianfu/12c6485b5fde134941f9d99a4214f2f3295540.png,礼盒装
311,光明纯牛奶250毫升X24盒/箱,http://p0.meituan.net/wmproduct/f10f89aff9b81a92d39feebf73873e0e261323.jpg,箱装
312,完达山 脱脂纯牛奶250毫升x24盒/箱,http://p0.meituan.net/wmproduct/912d981c7b9b4dfbf104a0537cd8253d101215.jpg,箱装
313,蒙牛 纯牛奶 250ml*16盒/件,http://p1.meituan.net/wmproduct/408ba401ab8f5a6466c9a262771e95d6241097.jpg,箱装
314,德亚全脂牛奶 1L*12,http://p0.meituan.net/xianfu/f06ee2e8e0915461933fe323a1b127f924505.jpg,箱装
315,山花 花都牧场低脂纯牛奶250ml*12盒/件,http://p1.meituan.net/sgopen/83bcb667a192773ebfc5d4dafe246d1c33495.jpg,箱装
316,中国 蒙牛特仑苏 纯牛奶250ml*12盒/箱 纯牛奶,http://p1.meituan.net/shangchao/0d6019f0de864790add96d8afc471775.jpg,箱装
317,伊利 纯奶金典纯牛奶 250ml/盒,http://p0.meituan.net/wmproduct/ee553d7c8dd12c698e7c84df3ae43e3a25275.jpg,盒装
318,花花牛纯牛奶180g,http://p1.meituan.net/xianfu/21633382eb23945c6c684b4a42e21ba353914.jpg,袋装
319,德运200ml×12全脂牛奶礼盒,http://p0.meituan.net/scproduct/4683d031f06ea10d03e1fec170e72b3d255338.jpg,礼盒装
320,【年货节】金典 纯奶 250ml/盒,https://p1.meituan.net/xianfu/1f92db18f80a826d18767de27b563f0e80081.png,盒装
321,伊利 高钙全脂无菌枕纯牛奶 240ml*16袋/箱好日期,http://p0.meituan.net/xianfu/72f6ff41dd5e020a10980d1ac12d73b965067.jpg,箱装
322,分守 芒果风味饮品 360ml/瓶,http://p0.meituan.net/scproduct/308079b3c8d457467ed7943d004c733625878.jpg,瓶装
323,蒙牛脱脂纯牛奶约250ml/盒,http://p0.meituan.net/xianfu/840e10068dcc33c52325ee39f24458e6212474.jpg,盒装
324,伊利 脱脂纯牛奶 250mL*16盒/箱zx,https://p0.meituan.net/xianfu/00d480447363e068f1e47681b5b54809128199.png,箱装
325,伊利纯牛奶250mL*1盒,https://p0.meituan.net/xianfu/1c716fa956891aca6d7d0ca76cd7a873138843.png,盒装
326,蒙牛 利乐枕纯牛奶 礼盒240ml*16包/箱,https://p1.meituan.net/xianfu/73788776fa1efc7d188f5b3c2fc8313a92635.png,礼盒装
327,认养一头牛 全脂纯牛奶 250ml/盒 全脂全脂营养早餐纯奶,http://p1.meituan.net/wmproduct/8bf813d64059fb34cfdc9ed9640aae7487988.jpg,盒装
328,伊利 无菌纯牛奶 240ml*16袋/箱年货节,http://p0.meituan.net/xianfu/258c2a3005bf7255704d9bb63d189cfd140104.jpg,箱装
329,蒙牛 纯牛奶 250ml*16/组,http://p0.meituan.net/xianfu/af1822a06b4990ffae53b073c8283ee9316627.jpg,箱装
330,花园 黄金牧场纯牛奶 200g*12盒/箱,http://p1.meituan.net/xianfu/4784676436813f02d7caba6fa6f02beb44408.jpg,箱装
331,蒙牛特仑苏有机纯牛奶250ml/,http://p1.meituan.net/wmproduct/a387a95aad50e136847688b4e071e2d6355836.jpg,盒装
332,山花纯牛奶250mlx24瓶,http://p0.meituan.net/wmproduct/8a60f6929992b1f6d677de151293c31461176.jpg,箱装
333,完达山 完达山原生牛奶180ml,http://p0.meituan.net/wmproductdwm/0a13255f914045e482ff4d053b108d95188632.jpg,袋装
334,三元故宫博物院纯牛奶250ml*12,http://p0.meituan.net/sgopen/f3938838bb36c3d0c43668c65a102486281347.jpg,箱装
335,伊利 整箱 盒装纯牛奶 250ml*16盒/箱,http://p0.meituan.net/xianfu/00c6edd526ee7ba85cd3fc912e94d981256009.jpg,箱装
336,天润 牧场纯牛奶 250ml/盒,http://p0.meituan.net/wmproduct/fb890b2be2ecf7c48d9a2c14808973ea63722.jpg,盒装
337,圣牧全程有机奶(商务装)250ml*12盒/箱,http://p1.meituan.net/xianfu/6dd3b733b56689794c404086a8d53ee942135.jpg,箱装
338,8盒蒙牛纯牛奶，是8盒哦 3听,http://p0.meituan.net/wmproduct/2109cd67f56f6d10dfac51da303a434d204533.jpg,连包装
339,伊利 纯牛奶  整箱 250ml*24盒/箱,http://p0.meituan.net/wmproduct/6165cffad06d25805aa38c76e5c2be19171244.jpg,箱装
340,伊利纯牛奶240ml/袋 1袋/份,http://p0.meituan.net/xianfu/023c7dacfaabc49505db48a46295372c142973.jpg,袋装
341,甘蒂牧场 脱脂纯牛奶礼盒 200ml*10/箱,http://p1.meituan.net/sgopen/5e36cb3721b611d72b445e0d0f876690240310.jpg,礼盒装
342,德国 德亚 德亚 全脂牛奶 200ml/盒,http://p0.meituan.net/shangchao/a5e2608bc01f4d95a69bf5f47e169038.jpg,盒装
343,牧恩新西兰进口纯牛奶盒装250ml,http://p0.meituan.net/wmproduct/a518f8a23e720c414f2d2a909f37973f162774.jpg,盒装
344,安徽 蒙牛 低脂高钙牛奶 250ml ml,http://p1.meituan.net/wmproduct/066090aed342965fac9322866d61541147564.jpg,盒装
345,（年货节）礼盒蒙牛 纯牛奶无菌枕 240ml/袋,http://p0.meituan.net/xianfu/678fba6cbfb442b642b4ca9f01d3cf8648903.jpg,礼盒装
346,西域春 小白奶 180ml*16袋/箱,http://p0.meituan.net/scproduct/7e6730c57adc6ed0b3d358d837a21250380676.png,箱装
347,“年货节”完达山 纯牛奶 190ml*16包/箱,http://p1.meituan.net/xianfu/b36b98ce0efa4dc9719d19dd1b1ef77b218275.jpg,箱装
348,伊利】纯牛奶 250ml*24盒/箱,http://p1.meituan.net/wmproductwm/1d17d1f1f53dc9dc13908d9a735fe206136224.jpg,箱装
349,亿小瓶 水牛纯奶 220ml/瓶,http://p0.meituan.net/xianfu/00fcc9faefe623d58e59eb783fdd90fc42175.jpg,瓶装
350,现代牧业 高钙全脂纯牛奶 250ml*12袋/箱,https://p1.meituan.net/xianfu/227745d4f23ead6f0352d7e13e64580a136653.jpg,箱装
351,蒙牛 盒装纯牛奶 250ml*20包/箱,https://p1.meituan.net/xianfu/7d91827c10a13ef1341cdca5efbfc461162520.png,箱装
352,蒙牛现代牧业 纯牛奶250ml*12盒,https://p0.meituan.net/xianfu/afbae6a871ff68509215bac53408e9da34930.jpg,箱装
353,特仑苏 特仑苏 低脂纯牛奶250ml*12瓶/件,http://p1.meituan.net/wmproduct/97d578a8352057d61bad1844fd53cb08140292.jpg,箱装
354,【整箱】伊利 金典纯牛奶 250ml*12盒/箱,http://p1.meituan.net/xianfu/147503910eb0c5325b47bbf5b20b7fd2434581.jpg,箱装
355,宥淇 全脂牛奶1L/盒,http://p0.meituan.net/wmproduct/d768ccadcf36fcbb8ed68b9219a5549b25256.jpg,盒装
356,花园 有机牧场纯牛奶 210g*12盒/箱,http://p0.meituan.net/wmproduct/1999d5283b6be26bfe7ef99be56cb8da338189.png,箱装
357,第六牧场 全脂高钙纯牛奶 250g/盒,http://p0.meituan.net/xianfu/8c20d361d92f46fe90c06113da94095737701.jpg,盒装
